TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday
7210287,2/14/2023 11:45:00 AM,C,0.00,4130.00,4175.00,45.00,2.60,P100,,,2/14/2023 12:10:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
7220919,2/14/2023 12:00:00 PM,P,0.00,4070.00,4025.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
7221279,2/14/2023 12:15:00 PM,P,0.00,4085.00,4035.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7221737,2/14/2023 12:30:00 PM,P,0.00,4090.00,4045.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
7222583,2/14/2023 12:45:00 PM,P,0.00,4090.00,4045.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
7223027,2/14/2023 1:00:00 PM,P,0.00,4095.00,4050.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7223267,2/14/2023 1:15:00 PM,P,0.00,4115.00,4070.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
7223503,2/14/2023 1:30:00 PM,P,0.00,4115.00,4070.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
7212827,2/14/2023 1:45:00 PM,C,0.00,4145.00,4190.00,45.00,2.75,P100,,,2/14/2023 2:35:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
7213263,2/14/2023 2:00:00 PM,C,0.00,4150.00,4200.00,50.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
7213759,2/14/2023 2:15:00 PM,C,0.00,4140.00,4185.00,45.00,3.30,P100,,,2/14/2023 2:34:00 PM,1x,6.60,False,Stop Loss,-3.30,-3.50,3.30,0.20,1.1,0
7224311,2/14/2023 2:30:00 PM,P,0.00,4125.00,4080.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
7224491,2/14/2023 2:45:00 PM,P,0.00,4135.00,4090.00,45.00,2.90,P100,,,2/14/2023 3:10:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
7214815,2/14/2023 3:00:00 PM,C,0.00,4150.00,4195.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7215115,2/14/2023 3:15:00 PM,C,0.00,4145.00,4190.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
7224895,2/14/2023 3:30:00 PM,P,0.00,4140.00,4095.00,45.00,3.80,P100,,,,1x,,True,Expiration (ITM),1.23,1.03,3.30,0.20,0,0
7224991,2/14/2023 3:45:00 PM,P,0.00,4145.00,4100.00,45.00,3.70,P100,,,2/14/2023 3:58:00 PM,1x,7.40,False,Stop Loss,-3.70,-3.90,3.30,0.20,1.1,0
7212143,2/15/2023 9:33:00 AM,C,0.00,4155.00,4200.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,26
7212591,2/15/2023 9:45:00 AM,C,0.00,4150.00,4195.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
7213011,2/15/2023 10:00:00 AM,C,0.00,4140.00,4185.00,45.00,2.80,P100,,,2/15/2023 11:45:00 AM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
7213423,2/15/2023 10:15:00 AM,C,0.00,4140.00,4185.00,45.00,2.80,P100,,,2/15/2023 11:45:00 AM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
7204507,2/15/2023 10:30:00 AM,P,0.00,4090.00,4045.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,26
7214135,2/15/2023 10:45:00 AM,C,0.00,4140.00,4185.00,45.00,2.30,P100,,,2/15/2023 11:06:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7214483,2/15/2023 11:00:00 AM,C,0.00,4135.00,4180.00,45.00,3.15,P100,,,2/15/2023 11:06:00 AM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
7205255,2/15/2023 11:15:00 AM,P,0.00,4100.00,4045.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7205451,2/15/2023 11:30:00 AM,P,0.00,4110.00,4065.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
7205695,2/15/2023 11:45:00 AM,P,0.00,4110.00,4055.00,55.00,2.30,P100,,,2/15/2023 12:06:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7215551,2/15/2023 12:00:00 PM,C,0.00,4145.00,4190.00,45.00,3.15,P100,,,,1x,,True,Expiration (ITM),0.04,-0.16,3.30,0.20,0,0
7215947,2/15/2023 12:15:00 PM,C,0.00,4140.00,4185.00,45.00,2.60,P100,,,2/15/2023 1:45:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
7216439,2/15/2023 12:30:00 PM,C,0.00,4135.00,4180.00,45.00,2.65,P100,,,2/15/2023 1:22:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7207379,2/15/2023 12:45:00 PM,P,0.00,4110.00,4065.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
7207827,2/15/2023 1:00:00 PM,P,0.00,4110.00,4065.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
7208235,2/15/2023 1:15:00 PM,P,0.00,4115.00,4070.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
7208619,2/15/2023 1:30:00 PM,P,0.00,4120.00,4075.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
7208971,2/15/2023 1:45:00 PM,P,0.00,4125.00,4080.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
7209323,2/15/2023 2:00:00 PM,P,0.00,4130.00,4085.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
7209635,2/15/2023 2:15:00 PM,P,0.00,4135.00,4090.00,45.00,2.95,P100,,,2/15/2023 2:58:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
7219943,2/15/2023 2:30:00 PM,C,0.00,4145.00,4190.00,45.00,3.55,P100,,,,1x,,True,Expiration (ITM),0.44,0.24,3.30,0.20,0,0
7210391,2/15/2023 2:45:00 PM,P,0.00,4135.00,4090.00,45.00,2.35,P100,,,2/15/2023 2:54:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
7220527,2/15/2023 3:00:00 PM,C,0.00,4135.00,4180.00,45.00,3.70,P100,,,2/15/2023 3:49:00 PM,1x,7.40,False,Stop Loss,-3.70,-3.90,3.30,0.20,1.1,0
7220803,2/15/2023 3:15:00 PM,C,0.00,4140.00,4185.00,45.00,2.55,P100,,,,1x,,False,Expiration (ITM),-5.10,-5.30,3.30,0.20,2.1,0
7211319,2/15/2023 3:30:00 PM,P,0.00,4135.00,4090.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
7211571,2/15/2023 3:45:00 PM,P,0.00,4140.00,4095.00,45.00,3.95,P100,,,,1x,,True,Expiration,3.95,3.90,1.65,0.05,0,0
7226103,2/16/2023 9:33:00 AM,C,0.00,4140.00,4185.00,45.00,2.60,P100,,,2/16/2023 12:35:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,26
7226339,2/16/2023 9:45:00 AM,C,0.00,4140.00,4195.00,55.00,2.30,P100,,,2/16/2023 11:02:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7226611,2/16/2023 10:00:00 AM,C,0.00,4130.00,4175.00,45.00,2.85,P100,,,2/16/2023 10:37:00 AM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
7231083,2/16/2023 10:15:00 AM,P,0.00,4070.00,4025.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,26
7231327,2/16/2023 10:30:00 AM,P,0.00,4080.00,4035.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
7231595,2/16/2023 10:45:00 AM,P,0.00,4085.00,4040.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7231847,2/16/2023 11:00:00 AM,P,0.00,4095.00,4050.00,45.00,2.65,P100,,,2/16/2023 3:32:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7227659,2/16/2023 11:15:00 AM,C,0.00,4140.00,4185.00,45.00,3.25,P100,,,2/16/2023 12:45:00 PM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,0
7232367,2/16/2023 11:30:00 AM,P,0.00,4095.00,4045.00,50.00,2.30,P100,,,2/16/2023 3:32:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7232595,2/16/2023 11:45:00 AM,P,0.00,4100.00,4055.00,45.00,2.65,P100,,,2/16/2023 3:30:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7228183,2/16/2023 12:00:00 PM,C,0.00,4140.00,4185.00,45.00,2.75,P100,,,2/16/2023 12:35:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
7233059,2/16/2023 12:15:00 PM,P,0.00,4105.00,4060.00,45.00,2.35,P100,,,2/16/2023 3:05:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
7233247,2/16/2023 12:30:00 PM,P,0.00,4110.00,4065.00,45.00,2.90,P100,,,2/16/2023 3:20:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
7233443,2/16/2023 12:45:00 PM,P,0.00,4120.00,4075.00,45.00,2.95,P100,,,2/16/2023 1:18:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
7228799,2/16/2023 1:00:00 PM,C,0.00,4145.00,4190.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
7228951,2/16/2023 1:15:00 PM,C,0.00,4140.00,4190.00,50.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
7229091,2/16/2023 1:30:00 PM,C,0.00,4135.00,4180.00,45.00,3.00,P100,,,2/16/2023 2:36:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
7234211,2/16/2023 1:45:00 PM,P,0.00,4120.00,4075.00,45.00,2.80,P100,,,2/16/2023 3:05:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
7234375,2/16/2023 2:00:00 PM,P,0.00,4120.00,4075.00,45.00,2.65,P100,,,2/16/2023 3:05:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7234499,2/16/2023 2:15:00 PM,P,0.00,4125.00,4080.00,45.00,3.65,P100,,,2/16/2023 3:05:00 PM,1x,7.30,False,Stop Loss,-3.65,-3.85,3.30,0.20,1.1,0
7234667,2/16/2023 2:30:00 PM,P,0.00,4125.00,4080.00,45.00,2.70,P100,,,2/16/2023 3:04:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
7229715,2/16/2023 2:45:00 PM,C,0.00,4140.00,4185.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
7229835,2/16/2023 3:00:00 PM,C,0.00,4135.00,4180.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
7229955,2/16/2023 3:15:00 PM,C,0.00,4125.00,4170.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
7230075,2/16/2023 3:30:00 PM,C,0.00,4105.00,4150.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
7230147,2/16/2023 3:45:00 PM,C,0.00,4100.00,4145.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
7242243,2/17/2023 9:33:00 AM,C,0.00,4110.00,4155.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,26
7242543,2/17/2023 9:45:00 AM,C,0.00,4105.00,4150.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
7242859,2/17/2023 10:00:00 AM,C,0.00,4100.00,4145.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7236455,2/17/2023 10:15:00 AM,P,0.00,4025.00,3980.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,26
7236975,2/17/2023 10:30:00 AM,P,0.00,4030.00,3985.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
7243679,2/17/2023 10:45:00 AM,C,0.00,4095.00,4140.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7243911,2/17/2023 11:00:00 AM,C,0.00,4090.00,4135.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7238375,2/17/2023 11:15:00 AM,P,0.00,4030.00,3985.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
7244395,2/17/2023 11:30:00 AM,C,0.00,4080.00,4125.00,45.00,2.65,P100,,,2/17/2023 2:55:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7238851,2/17/2023 11:45:00 AM,P,0.00,4030.00,3985.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7244851,2/17/2023 12:00:00 PM,C,0.00,4080.00,4125.00,45.00,2.65,P100,,,2/17/2023 2:55:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7239303,2/17/2023 12:15:00 PM,P,0.00,4040.00,3995.00,45.00,2.55,P100,,,2/17/2023 12:52:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
7239519,2/17/2023 12:30:00 PM,P,0.00,4040.00,3995.00,45.00,2.90,P100,,,2/17/2023 12:52:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
7245535,2/17/2023 12:45:00 PM,C,0.00,4080.00,4130.00,50.00,2.30,P100,,,2/17/2023 2:51:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7245755,2/17/2023 1:00:00 PM,C,0.00,4075.00,4120.00,45.00,2.30,P100,,,2/17/2023 2:24:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7240159,2/17/2023 1:15:00 PM,P,0.00,4040.00,3995.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
7246167,2/17/2023 1:30:00 PM,C,0.00,4070.00,4115.00,45.00,3.10,P100,,,2/17/2023 2:23:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
7240579,2/17/2023 1:45:00 PM,P,0.00,4040.00,3995.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
7240799,2/17/2023 2:00:00 PM,P,0.00,4040.00,3985.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7246699,2/17/2023 2:15:00 PM,C,0.00,4070.00,4115.00,45.00,3.40,P100,,,2/17/2023 2:24:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
7241159,2/17/2023 2:30:00 PM,P,0.00,4055.00,4010.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
7241339,2/17/2023 2:45:00 PM,P,0.00,4055.00,4010.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7241503,2/17/2023 3:00:00 PM,P,0.00,4070.00,4025.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
7241679,2/17/2023 3:15:00 PM,P,0.00,4070.00,4025.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
7247339,2/17/2023 3:30:00 PM,C,0.00,4075.00,4120.00,45.00,3.45,P100,,,2/17/2023 3:35:00 PM,1x,6.90,False,Stop Loss,-3.45,-3.65,3.30,0.20,1.1,0
7247435,2/17/2023 3:45:00 PM,C,0.00,4075.00,4120.00,45.00,3.45,P100,,,,1x,,False,Expiration (ITM),-0.53,-0.73,3.30,0.20,0.2,0
7248523,2/21/2023 9:33:00 AM,C,0.00,4080.00,4125.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,26
7248759,2/21/2023 9:45:00 AM,C,0.00,4075.00,4120.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
7248975,2/21/2023 10:00:00 AM,C,0.00,4065.00,4110.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7249231,2/21/2023 10:15:00 AM,C,0.00,4055.00,4100.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
7249439,2/21/2023 10:30:00 AM,C,0.00,4055.00,4100.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
7254391,2/21/2023 10:45:00 AM,P,0.00,4000.00,3955.00,45.00,2.95,P100,,,2/21/2023 11:32:00 AM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,26
7249895,2/21/2023 11:00:00 AM,C,0.00,4045.00,4090.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
7250103,2/21/2023 11:15:00 AM,C,0.00,4045.00,4090.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
7250335,2/21/2023 11:30:00 AM,C,0.00,4040.00,4085.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
7255231,2/21/2023 11:45:00 AM,P,0.00,3990.00,3945.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7250775,2/21/2023 12:00:00 PM,C,0.00,4035.00,4080.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7251007,2/21/2023 12:15:00 PM,C,0.00,4030.00,4075.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
7251211,2/21/2023 12:30:00 PM,C,0.00,4030.00,4075.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
7255971,2/21/2023 12:45:00 PM,P,0.00,3995.00,3950.00,45.00,3.10,P100,,,2/21/2023 2:20:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
7256151,2/21/2023 1:00:00 PM,P,0.00,4000.00,3955.00,45.00,3.25,P100,,,2/21/2023 1:40:00 PM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,0
7251799,2/21/2023 1:15:00 PM,C,0.00,4025.00,4070.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
7251979,2/21/2023 1:30:00 PM,C,0.00,4020.00,4065.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
7252123,2/21/2023 1:45:00 PM,C,0.00,4020.00,4065.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
7252271,2/21/2023 2:00:00 PM,C,0.00,4015.00,4060.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
7252403,2/21/2023 2:15:00 PM,C,0.00,4010.00,4055.00,45.00,2.40,P100,,,2/21/2023 2:45:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
7257051,2/21/2023 2:30:00 PM,P,0.00,3990.00,3945.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
7257195,2/21/2023 2:45:00 PM,P,0.00,3995.00,3950.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
7252847,2/21/2023 3:00:00 PM,C,0.00,4010.00,4055.00,45.00,3.40,P100,,,,1x,,True,Expiration,3.40,3.35,1.65,0.05,0,0
7252947,2/21/2023 3:15:00 PM,C,0.00,4005.00,4050.00,45.00,3.65,P100,,,,1x,,True,Expiration,3.65,3.60,1.65,0.05,0,0
7253043,2/21/2023 3:30:00 PM,C,0.00,4005.00,4050.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
7253115,2/21/2023 3:45:00 PM,C,0.00,4005.00,4050.00,45.00,3.30,P100,,,,1x,,True,Expiration,3.30,3.25,1.65,0.05,0,0
7266795,2/22/2023 9:33:00 AM,P,0.00,3960.00,3915.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,26
7267115,2/22/2023 9:45:00 AM,P,0.00,3965.00,3910.00,55.00,2.30,P100,,,2/22/2023 10:11:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7271123,2/22/2023 10:00:00 AM,C,0.00,4040.00,4085.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,26
7271399,2/22/2023 10:15:00 AM,C,0.00,4025.00,4070.00,45.00,2.70,P100,,,2/22/2023 12:38:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
7267847,2/22/2023 10:30:00 AM,P,0.00,3955.00,3910.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
7271947,2/22/2023 10:45:00 AM,C,0.00,4025.00,4070.00,45.00,2.60,P100,,,2/22/2023 12:25:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
7268343,2/22/2023 11:00:00 AM,P,0.00,3960.00,3915.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7272463,2/22/2023 11:15:00 AM,C,0.00,4030.00,4080.00,50.00,2.30,P100,,,2/22/2023 12:43:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
7268819,2/22/2023 11:30:00 AM,P,0.00,3965.00,3920.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
7269071,2/22/2023 11:45:00 AM,P,0.00,3965.00,3920.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7269311,2/22/2023 12:00:00 PM,P,0.00,3970.00,3925.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
7273467,2/22/2023 12:15:00 PM,C,0.00,4030.00,4075.00,45.00,2.70,P100,,,2/22/2023 1:28:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
7269783,2/22/2023 12:30:00 PM,P,0.00,3975.00,3930.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
7270023,2/22/2023 12:45:00 PM,P,0.00,3980.00,3935.00,45.00,2.65,P100,,,2/22/2023 2:56:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7274203,2/22/2023 1:00:00 PM,C,0.00,4035.00,4080.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
7274323,2/22/2023 1:15:00 PM,P,0.00,3980.00,3935.00,45.00,2.65,P100,,,2/22/2023 2:56:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7274563,2/22/2023 1:30:00 PM,P,0.00,3985.00,3940.00,45.00,2.55,P100,,,2/22/2023 2:16:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
7274807,2/22/2023 1:45:00 PM,P,0.00,3985.00,3940.00,45.00,2.60,P100,,,2/22/2023 2:16:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
7277011,2/22/2023 2:00:00 PM,C,0.00,4040.00,4085.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7277239,2/22/2023 2:15:00 PM,C,0.00,4020.00,4065.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
7277411,2/22/2023 2:30:00 PM,C,0.00,4015.00,4060.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
7277587,2/22/2023 2:45:00 PM,C,0.00,4000.00,4045.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
7277731,2/22/2023 3:00:00 PM,C,0.00,3990.00,4035.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
7277827,2/22/2023 3:15:00 PM,C,0.00,3990.00,4035.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
7277947,2/22/2023 3:30:00 PM,C,0.00,3985.00,4030.00,45.00,2.90,P100,,,,1x,,False,Expiration (ITM),-0.50,-0.70,3.30,0.20,0.2,0
7278019,2/22/2023 3:45:00 PM,C,0.00,3980.00,4025.00,45.00,2.75,P100,,,2/22/2023 3:51:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
7285431,2/23/2023 9:33:00 AM,P,0.00,3985.00,3940.00,45.00,2.30,P100,,,2/23/2023 10:47:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,26
7285679,2/23/2023 9:45:00 AM,P,0.00,3985.00,3940.00,45.00,2.35,P100,,,2/23/2023 10:48:00 AM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
7285923,2/23/2023 10:00:00 AM,P,0.00,3995.00,3950.00,45.00,2.45,P100,,,2/23/2023 10:31:00 AM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
7279627,2/23/2023 10:15:00 AM,C,0.00,4040.00,4085.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,26
7286435,2/23/2023 10:30:00 AM,P,0.00,3990.00,3945.00,45.00,2.65,P100,,,2/23/2023 10:47:00 AM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
7279983,2/23/2023 10:45:00 AM,C,0.00,4035.00,4090.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
